gender,age,tenure,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_calls,senior_citizen,churn
Female,26,2,1533.061080017596,3159.367305176356,Monthly,Fiber,Credit Card,7,0,1
Male,58,50,1082.6887845058295,54194.763122487886,Monthly,Fiber,Debit Card,8,1,1
Male,18,12,1816.225184503091,21820.785737713362,Yearly,Fiber,Cash,4,0,0
Male,19,23,601.2233609639309,13786.722342851033,Monthly,Fiber,UPI,7,0,0
Female,65,18,1944.6659057134545,34978.694362105045,Monthly,DSL,Cash,0,0,0
Female,46,62,1833.766276692359,113727.50313974559,Monthly,DSL,Debit Card,0,1,1
Male,50,62,2437.3811901954164,151032.02995580848,Monthly,Fiber,UPI,6,0,1
Male,27,38,2963.0565513659653,112547.48507023674,Yearly,Fiber,Credit Card,5,0,0
Male,67,67,976.3583736334984,65458.79122012371,Monthly,None,Cash,4,0,0
Male,57,38,1675.0724171701538,63648.75555443477,Yearly,None,Credit Card,4,0,1
Female,38,67,2752.93659706131,184427.23071607066,Monthly,DSL,UPI,8,0,1
Female,45,61,2419.0126879416716,147490.06548892206,Monthly,DSL,Debit Card,0,0,0
Female,28,1,1614.9970183721805,1603.366825267727,Monthly,DSL,UPI,7,0,1
Female,51,45,2851.5034539599,128371.79382234755,Yearly,Fiber,UPI,1,0,1
Male,25,28,453.5390724953853,12651.896599085167,Monthly,Fiber,Credit Card,6,0,0
Male,39,21,2812.6962732239767,58967.70144614025,Yearly,Fiber,Cash,5,1,1
Male,25,13,435.3699594335777,5693.510452866707,Monthly,DSL,UPI,9,1,0
Female,66,27,1776.7228091096476,48066.041166847,Monthly,DSL,Debit Card,1,0,0
Male,32,7,2703.1905596029314,18943.699229938236,Yearly,DSL,UPI,2,0,0
Female,34,22,1008.3465476155176,22107.608419326814,Yearly,Fiber,Credit Card,3,0,0
Female,40,53,1574.070947151928,83389.90681752113,Monthly,DSL,Cash,6,1,0
Male,41,4,1174.6879736698097,4772.2802176232835,Monthly,DSL,Debit Card,7,0,1
Male,62,23,2869.788576106149,65951.65086529279,Monthly,None,Credit Card,1,1,1
Male,36,70,2522.8431058333454,176620.55658903372,Monthly,Fiber,UPI,7,0,1
Female,22,33,2213.3040805812248,73019.56890083122,Yearly,DSL,UPI,8,0,0
Male,49,28,1885.5928638607936,52738.16893238615,Monthly,Fiber,Cash,6,0,0
Female,61,8,2514.5978311752,20179.464028114537,Monthly,DSL,Credit Card,0,0,1
Male,18,1,1358.121012113577,1406.6872674067151,Yearly,DSL,Credit Card,5,1,0
Female,40,37,1507.3900087863672,55805.74853828744,Yearly,Fiber,Cash,7,0,1
Female,54,63,2270.004646918326,142957.5600739083,Monthly,DSL,Debit Card,4,0,0
Male,25,22,1264.9378608930285,27748.204340189917,Yearly,Fiber,Credit Card,1,0,0
Female,30,70,471.5325435306093,33022.509913107846,Monthly,DSL,Cash,4,0,0
Female,25,21,499.703443992393,10504.507890548139,Monthly,Fiber,Credit Card,7,0,0
Male,40,35,610.4795635254004,21304.461725255987,Yearly,DSL,Cash,1,0,0
Female,60,5,2647.1395730278896,13146.947204002481,Monthly,None,UPI,0,1,0
Male,18,60,1574.0113495417518,94356.82266334389,Monthly,Fiber,UPI,3,0,0
Female,62,46,2223.782397230789,102392.54446991884,Monthly,DSL,Credit Card,3,0,0
Male,68,50,1359.8552061332118,68049.47708560918,Yearly,DSL,Credit Card,8,0,0
Male,41,48,997.5195580222131,47965.33628025927,Monthly,Fiber,UPI,2,0,0
Female,52,6,1236.4188524179722,7357.524058955106,Monthly,DSL,Debit Card,3,0,1
Female,41,56,2443.2923323563955,136916.48431922283,Yearly,DSL,Cash,2,0,0
Female,34,59,1987.083537584883,117166.45958780273,Monthly,None,Debit Card,1,0,0
Female,22,29,2830.6274058863355,82090.01113641703,Yearly,None,Debit Card,3,0,0
Female,37,71,2134.2029021574517,151594.34519006248,Yearly,DSL,Debit Card,7,0,0
Male,38,18,1838.4904057376737,33062.78797418044,Monthly,DSL,UPI,0,0,1
Female,57,2,1946.5292242617531,3878.0241551588865,Monthly,DSL,Credit Card,7,1,1
Male,48,8,2843.4028865647197,22672.860114577576,Monthly,DSL,Debit Card,7,0,1
Male,63,54,2427.1425106401066,130990.27995056556,Monthly,Fiber,UPI,2,0,1
Female,53,38,363.91134088938213,13852.544598752253,Yearly,Fiber,Cash,9,0,0
Male,28,48,1741.1771795663826,83611.61109291037,Monthly,DSL,Credit Card,9,0,0
Male,69,27,2157.513711175725,58308.336704561014,Monthly,DSL,Cash,5,0,0
Male,32,20,2320.4858917857186,46421.05424625072,Monthly,DSL,Debit Card,3,0,1
Male,36,12,874.483722147629,10522.95652422381,Monthly,Fiber,Credit Card,0,0,0
Female,24,43,2640.378857018651,113438.99430614195,Monthly,None,Debit Card,0,0,1
Male,68,61,2879.7764973729422,175598.8004851769,Yearly,Fiber,Credit Card,4,0,0
Female,45,31,938.1313257811483,29179.05405241898,Monthly,DSL,Debit Card,7,0,1
Female,68,61,2682.0617352965637,163520.96455435356,Yearly,Fiber,Cash,0,0,1
Male,60,67,560.8426587934575,37612.2157836137,Monthly,Fiber,Cash,1,0,0
Female,22,35,449.408457511162,15664.512539497015,Monthly,DSL,Debit Card,6,0,0
Female,22,15,647.9042602774233,9761.907621314878,Monthly,None,Credit Card,7,0,0
Female,47,16,454.9009145609972,7319.612713568354,Yearly,Fiber,Cash,2,0,0
Male,49,13,2580.533040320595,33493.76933612535,Monthly,Fiber,Credit Card,7,0,0
Female,25,35,458.4353900373343,15999.16553115054,Monthly,Fiber,Credit Card,0,0,0
Female,27,59,1032.4933166818698,60948.05982695074,Monthly,Fiber,Cash,8,0,1
Female,55,21,579.1421275468123,12140.001886239099,Yearly,Fiber,UPI,1,0,0
Male,64,54,1096.6394980471655,59157.44248848692,Monthly,DSL,UPI,1,1,1
Female,49,30,543.5105625224853,16351.652795432055,Monthly,None,Credit Card,3,0,0
Male,65,48,2102.6087770061376,100856.05080116188,Yearly,Fiber,Cash,9,1,1
Male,45,35,658.9824041249528,23135.51287720234,Yearly,DSL,UPI,2,0,0
Male,34,38,2598.9839997649974,98764.32589588028,Monthly,Fiber,Debit Card,3,0,0
Male,48,31,2505.415836961931,77589.03106659572,Monthly,Fiber,Credit Card,5,1,1
Male,25,24,335.88655077064544,8100.091685201687,Monthly,Fiber,UPI,6,0,0
Male,57,49,2717.4611598908095,133159.42944256458,Monthly,DSL,Cash,4,0,1
Female,42,32,377.1496552070911,12028.400480985876,Yearly,Fiber,Cash,1,0,0
Male,26,55,946.0436193854028,52016.90694224193,Monthly,Fiber,Credit Card,2,0,0
Female,19,58,386.45067199518667,22373.806524438325,Yearly,Fiber,Cash,9,0,0
Female,32,3,1205.7774150061532,3569.9374121670166,Monthly,Fiber,Debit Card,2,1,1
Male,67,69,1686.4396194258334,116297.05542455125,Monthly,Fiber,Debit Card,4,1,0
Female,20,10,2449.941146340873,24471.964890036223,Yearly,None,UPI,4,0,1
Female,66,25,1211.5501862685576,30238.952097977155,Yearly,DSL,Cash,3,0,0
Female,53,68,2203.823066617415,149896.655427395,Monthly,None,Debit Card,7,0,1
Female,21,61,805.262034221247,49157.75943572872,Monthly,Fiber,Credit Card,5,1,0
Male,31,29,2325.6158332091413,67443.22721157622,Monthly,Fiber,Cash,5,0,0
Female,58,19,936.1908359549413,17843.21478863795,Yearly,Fiber,UPI,0,0,0
Male,58,43,686.5708410481734,29590.814108872666,Yearly,Fiber,Credit Card,5,0,1
Female,42,66,799.6038960099465,52789.810428143326,Monthly,DSL,Credit Card,2,0,0
Female,67,61,790.5704479810095,48248.58435939427,Monthly,Fiber,Credit Card,5,0,0
Male,27,43,1683.729774317876,72356.95747762594,Yearly,Fiber,Debit Card,9,1,1
Female,38,25,2579.953469207994,64577.81057034095,Yearly,DSL,Credit Card,5,0,0
Female,53,20,513.9337078797652,10183.515366479809,Yearly,Fiber,Debit Card,1,1,0
Female,29,48,2207.7820599322413,105943.25937063615,Monthly,None,Credit Card,0,0,0
Male,44,24,2065.735441062716,49622.01066981515,Monthly,Fiber,Debit Card,2,0,0
Female,57,11,2654.8038699392782,29118.860471266293,Monthly,DSL,Cash,4,0,0
Male,19,55,958.1984133686495,52637.546640761386,Yearly,Fiber,Debit Card,3,0,0
Female,30,28,1514.29661844958,42418.162462160806,Monthly,None,Debit Card,6,1,0
Male,49,69,2798.733910997497,193124.63859312,Monthly,Fiber,Cash,3,0,0
Male,48,63,2080.9823153653565,131149.67152724363,Monthly,DSL,Credit Card,7,0,1
Female,33,59,1348.6747147263118,79634.33069667003,Yearly,Fiber,Cash,6,0,0
Female,49,5,653.8134337092249,3194.7830842484586,Monthly,DSL,Credit Card,9,0,0
Male,49,51,1007.7095213315959,51296.86178586644,Monthly,Fiber,Debit Card,8,1,0
Male,51,21,1868.281789221335,39271.845277579814,Monthly,Fiber,Credit Card,0,0,1
Female,28,12,2238.053458413387,26816.919860113914,Monthly,None,Debit Card,4,0,1
Male,27,50,634.9390945001123,31772.151507789207,Monthly,None,Credit Card,3,0,0
Female,32,4,1917.9126021189459,7601.759326088229,Yearly,Fiber,Debit Card,5,0,1
Female,34,42,1784.9484528646278,74961.64302964756,Monthly,DSL,Debit Card,0,0,1
Female,57,38,1686.6797060649117,64094.71377967933,Monthly,Fiber,UPI,5,0,0
Female,35,25,2162.3324177414215,54075.32600681018,Monthly,DSL,Credit Card,0,0,0
Male,26,14,2560.113906725347,35844.22869742097,Monthly,DSL,Credit Card,0,0,0
Female,42,32,1171.0721445775446,37473.44678052717,Monthly,DSL,UPI,7,1,0
Male,57,11,2699.3329132995905,29659.208877092267,Monthly,None,Debit Card,1,0,1
Female,31,61,732.7107540700869,44609.59204553891,Monthly,DSL,Debit Card,9,0,0
Male,42,18,766.1644483281437,13708.864109265955,Monthly,Fiber,UPI,5,1,0
Female,67,27,1019.2845717845946,27507.439093065488,Yearly,DSL,UPI,5,0,0
Male,39,55,621.7333477771101,34166.492753305254,Monthly,Fiber,Cash,5,1,0
Male,69,54,920.8619066437694,49729.769919698454,Monthly,DSL,Debit Card,7,1,1
Female,47,21,586.3117598376805,12273.514590442543,Monthly,DSL,Cash,3,0,0
Female,37,44,2517.731525860554,110817.76915615545,Yearly,Fiber,Credit Card,2,0,1
Female,38,5,674.2162780938863,3443.8723548713333,Monthly,DSL,Cash,5,0,0
Female,61,41,2316.7034054116134,94944.61225963352,Yearly,DSL,UPI,3,0,0
Male,49,59,428.3674433660011,25212.275960181873,Monthly,DSL,UPI,1,0,0
Female,68,54,2860.004884287571,154363.49986637966,Yearly,Fiber,UPI,5,0,0
Male,63,22,2219.1322363249687,48844.160007263476,Monthly,Fiber,UPI,9,0,1
Male,66,65,317.35068118250183,20616.565475090734,Monthly,DSL,Cash,4,0,0
Female,38,64,2361.4125505405777,151068.00637803623,Monthly,Fiber,Cash,8,0,0
Male,52,71,1687.0211860687002,119809.13155753608,Monthly,Fiber,Cash,5,1,0
Male,49,4,2403.2859599048234,9542.84047622035,Yearly,DSL,UPI,2,0,0
Male,47,65,1709.7413840045888,111144.05010146786,Monthly,Fiber,UPI,4,0,0
Male,56,15,2029.7671156154577,30451.93641055692,Yearly,DSL,Debit Card,9,1,0
Female,66,22,2422.095469566609,53332.94589070262,Monthly,DSL,Debit Card,7,0,1
Female,29,47,1392.791747387213,65372.234055187146,Monthly,DSL,UPI,8,0,0
Female,58,46,306.3120045152206,14167.926794070416,Monthly,Fiber,Debit Card,7,0,0
Female,64,14,2593.8555390520087,36354.57589195749,Monthly,Fiber,Credit Card,2,0,0
Male,35,50,1327.403979086589,66313.4241539992,Yearly,Fiber,Credit Card,8,0,0
Male,38,20,1638.3153602447742,32702.988274617433,Monthly,DSL,UPI,2,0,0
Female,30,50,319.96993381571554,15984.828733614533,Yearly,Fiber,Cash,7,0,0
Female,38,33,1627.6484279452645,53775.91118810265,Yearly,None,Credit Card,9,0,0
Female,25,59,2962.5159842436697,174857.03306900433,Monthly,DSL,Credit Card,8,1,0
Male,63,43,1050.322684210678,45167.96663948704,Monthly,None,Cash,6,0,0
Female,57,12,1366.6293296544209,16471.7141283904,Yearly,Fiber,Debit Card,3,1,1
Female,63,40,2154.412990465427,86077.60836045542,Monthly,Fiber,Cash,9,0,0
Female,24,20,2498.942902313878,49885.89297258388,Monthly,None,Debit Card,8,0,0
Male,40,38,1425.9573848164707,54268.74494175323,Monthly,Fiber,Debit Card,2,1,0
Male,61,3,1135.10595008349,3460.3842362276528,Monthly,Fiber,Cash,2,0,1
Male,49,28,2831.1296599596812,79261.77169052114,Yearly,Fiber,Debit Card,1,0,1
Male,28,56,2127.2914100135067,119179.04098705198,Monthly,None,Credit Card,9,0,0
Male,39,13,620.3575221314809,8155.7756800539355,Yearly,DSL,UPI,2,0,0
Male,39,66,485.1052709635513,32071.36578837064,Monthly,DSL,Debit Card,0,0,0
Male,60,37,1604.5845971339963,59438.10436072153,Monthly,DSL,Credit Card,3,0,0
Male,42,49,893.2431783276356,43821.037054332155,Monthly,Fiber,Cash,7,0,0
Female,39,66,984.7588341158844,64927.72527013508,Monthly,DSL,Debit Card,4,0,1
Female,45,36,2668.76888283519,96142.39460399598,Monthly,Fiber,Credit Card,1,0,0
Male,46,54,540.8282656540388,29143.748109322936,Yearly,DSL,Debit Card,2,0,0
Male,30,26,2230.483111118002,58071.08315467688,Yearly,Fiber,Cash,0,1,0
Female,35,40,1031.0840841275876,41235.093344719724,Monthly,Fiber,UPI,1,0,0
Male,19,43,2351.886197791172,101166.5018554826,Monthly,DSL,Debit Card,0,0,0
Male,46,22,2249.51073805157,49488.68440671067,Monthly,Fiber,UPI,1,0,1
Male,38,20,318.9581338995912,6297.960863875144,Monthly,DSL,Debit Card,2,0,0
Female,32,8,1673.6656148883176,13347.469380630673,Yearly,Fiber,Debit Card,0,0,0
Female,69,29,675.1626024207252,19676.461841000433,Yearly,Fiber,Cash,8,0,0
Female,44,40,2637.8129825624274,105604.66225283105,Monthly,DSL,Debit Card,9,0,0
Female,67,30,2652.2818837284976,79532.55389138604,Yearly,DSL,Credit Card,4,0,0
Female,48,55,1428.5336802331467,78668.6117736721,Monthly,Fiber,Credit Card,7,0,1
Male,32,16,1498.8681698179175,24051.00095618606,Yearly,DSL,UPI,4,0,0
Female,68,46,1117.8639363922232,51443.93297392871,Monthly,Fiber,UPI,7,0,0
Male,40,62,2233.8370071920835,138405.9193699614,Monthly,Fiber,Credit Card,6,0,0
Male,41,7,1267.3856801714396,8951.989127107754,Monthly,Fiber,UPI,3,0,0
Female,61,45,1022.0396812111112,46003.27151035287,Monthly,None,UPI,6,0,0
Female,30,59,1466.0238606621722,86569.10300930872,Yearly,DSL,Credit Card,5,1,0
Male,39,56,546.0162996461386,30643.79860416491,Yearly,Fiber,Credit Card,2,1,0
Male,60,48,2314.8286525393505,111178.37656492904,Monthly,DSL,Credit Card,8,1,1
Male,54,27,333.0102834338248,9030.91242485625,Yearly,DSL,Cash,9,0,0
Female,50,53,2039.1096661056035,108031.0953313322,Monthly,Fiber,Cash,8,0,1
Female,20,35,792.7342222381556,27712.92982988435,Yearly,DSL,Credit Card,4,0,0
Female,36,51,926.4909247789154,47212.73100624122,Monthly,Fiber,Debit Card,7,0,1
Female,40,37,2015.2063963281078,74466.6458640465,Monthly,DSL,Credit Card,6,0,0
Female,46,57,2979.9473576138494,169873.51316583235,Monthly,DSL,Cash,8,0,1
Male,47,8,2398.837220495887,19230.464498056303,Monthly,Fiber,UPI,6,0,1
Female,56,20,908.7670070031584,18246.113338768206,Monthly,Fiber,Debit Card,3,0,0
Male,61,53,774.2668386110613,40964.17553306279,Monthly,None,Debit Card,3,1,0
Male,64,12,2637.82874972271,31662.781626467884,Monthly,DSL,UPI,7,0,0
Male,42,49,1498.2966593880615,73318.13793814977,Monthly,DSL,Debit Card,5,0,0
Female,54,17,669.0425676360197,11292.74237935448,Yearly,Fiber,UPI,8,0,0
Female,64,64,2626.9708429692328,168036.9762988721,Yearly,Fiber,Cash,9,1,1
Female,25,42,2502.4493528685057,105147.96842728033,Monthly,Fiber,Debit Card,6,0,1
Male,59,29,2955.5471825223417,85627.08020592343,Monthly,Fiber,Debit Card,6,1,1
Male,33,19,2755.3079541242464,52394.14172467244,Yearly,DSL,UPI,3,0,0
Male,25,11,2598.8339143834623,28537.097999100202,Monthly,None,UPI,2,0,1
Male,18,50,440.95087408970846,22123.08629662481,Monthly,DSL,Cash,7,0,1
Male,61,71,580.9214976449186,41308.05633046199,Monthly,Fiber,UPI,6,0,1
Male,22,58,1835.2546246211316,106536.33427152068,Monthly,DSL,UPI,3,1,0
Female,20,34,1733.9939649609164,59032.54721176276,Monthly,None,Cash,3,1,0
Female,18,20,1535.5006791217459,30796.679466258185,Monthly,DSL,Credit Card,0,0,1
Female,21,50,1370.3311786193774,68588.30741027153,Monthly,DSL,Credit Card,6,0,0
Female,57,10,1463.268309133688,14671.359471459851,Yearly,None,UPI,0,0,1
Male,52,32,1836.1044221639472,58689.3933396714,Monthly,DSL,Cash,9,1,1
Male,49,52,304.6065975202193,15793.884574822221,Yearly,Fiber,Credit Card,9,0,1
Female,59,15,1002.913690158701,14986.25074560657,Monthly,Fiber,Cash,3,0,0
Male,51,3,1698.35524585952,5115.782895110201,Monthly,None,UPI,2,0,1
Female,60,37,2248.9834664188447,83213.11224509198,Monthly,DSL,UPI,2,0,1
Female,42,40,769.2230694675701,30842.338778134486,Monthly,Fiber,Cash,0,0,0
Female,27,40,1775.5791692260689,71113.70134234257,Monthly,DSL,Debit Card,3,0,0
Male,38,56,2228.0411464916106,124751.27618145382,Monthly,DSL,UPI,0,0,1
Female,63,23,1499.4946763675428,34489.647667109646,Monthly,None,UPI,7,0,1
Female,56,11,372.11906090913783,4187.612941361344,Yearly,Fiber,UPI,0,0,0
Female,44,64,1512.0240278572192,96724.78557118666,Yearly,DSL,UPI,5,0,1
Male,44,8,1099.4011969092135,8853.687730345471,Monthly,None,Cash,6,0,1
Male,19,56,2809.0539407935867,157252.0686649079,Yearly,Fiber,Cash,9,0,1
Female,58,60,635.4561413314839,38163.66050297409,Monthly,Fiber,Cash,1,0,1
Male,65,10,2060.685079869527,20557.57392422298,Monthly,None,Cash,3,1,1
Male,30,39,441.3433691031531,17289.13807278925,Monthly,DSL,Debit Card,2,0,0
Male,26,28,1503.6601820942806,42114.78068738719,Monthly,DSL,Cash,8,1,1
Male,69,49,1794.7446154942177,87879.67288739154,Monthly,DSL,Cash,6,1,1
Male,53,36,1103.4783145555366,39670.09315913902,Yearly,Fiber,UPI,1,0,0
Male,39,13,1527.704215905038,19858.924645907115,Monthly,None,Debit Card,5,0,0
Male,59,36,740.5952452315059,26753.74923344919,Monthly,Fiber,UPI,8,0,0
Male,43,26,1120.1343935636978,29177.422665432874,Yearly,Fiber,Debit Card,2,0,0
Male,29,4,1975.9870772575482,7901.6102375953615,Monthly,Fiber,Credit Card,5,0,0
Male,34,64,1113.8601508251188,71254.59348172005,Monthly,Fiber,Debit Card,2,0,0
Female,31,38,2728.3063117039537,103685.49354341993,Monthly,DSL,Debit Card,2,0,0
Female,31,22,1995.6987856306723,43955.045450560516,Monthly,DSL,UPI,3,0,0
Male,51,2,1483.352349777158,3023.490417244876,Monthly,None,Debit Card,8,0,1
Female,37,31,403.6437259962927,12477.877265504461,Monthly,Fiber,Debit Card,7,1,0
Female,28,11,1647.7805050526124,18169.81740922151,Monthly,DSL,UPI,0,0,0
Male,33,46,2363.8958537377407,108770.76702794331,Yearly,DSL,Credit Card,0,1,0
Male,68,62,1016.0055146335168,63084.164365677294,Yearly,DSL,Credit Card,6,0,0
Male,48,69,2477.288638051672,171019.13408366696,Monthly,DSL,Credit Card,2,0,0
Female,23,64,978.87826833738,62706.085038713034,Monthly,Fiber,Debit Card,6,1,1
Female,36,10,2523.115247467161,25275.8314124426,Monthly,Fiber,UPI,8,1,1
Male,54,40,529.224522351529,21123.78921200202,Yearly,Fiber,Credit Card,2,0,0
Male,21,24,2637.6960139463795,63373.89738593282,Monthly,DSL,Credit Card,2,0,0
Male,64,44,1646.8034175199923,72444.85151162234,Monthly,None,Credit Card,1,0,0
Female,21,60,1099.6514919747074,65933.53762698366,Yearly,Fiber,Credit Card,9,0,0
Female,37,62,1014.8057761209017,62894.7902710866,Yearly,Fiber,UPI,0,0,0
Female,27,17,1465.428509111979,24979.471752906946,Monthly,Fiber,Credit Card,8,1,1
Female,41,65,2996.4336448798413,194697.91356030526,Monthly,DSL,Debit Card,5,0,0
Male,52,57,893.8839622814729,50942.61759826792,Monthly,Fiber,Debit Card,5,0,0
Male,43,55,577.6849519732989,31771.14387743734,Monthly,Fiber,UPI,7,0,1
Male,54,53,1878.5949555403872,99472.85858316028,Monthly,Fiber,Cash,4,1,0
Male,55,56,1618.0646593886943,90550.77013167652,Yearly,DSL,Credit Card,8,1,1
Female,38,9,1714.3299318709298,15494.31787255354,Monthly,DSL,Credit Card,4,0,1
Female,57,22,2099.725627404486,46260.11728061765,Monthly,DSL,Debit Card,1,0,0
Male,56,13,1020.2889886507531,13222.23986923664,Monthly,Fiber,UPI,5,0,0
Male,38,48,2757.795487536499,132449.16284867152,Monthly,DSL,Cash,8,0,1
Female,27,18,1475.314578530184,26610.01900135698,Monthly,Fiber,Debit Card,2,0,0
Male,55,40,647.5327268846468,25884.890572144952,Yearly,Fiber,Cash,9,1,0
Female,63,17,2303.2066431816493,39204.19420296905,Monthly,DSL,UPI,3,1,0
Male,21,15,2035.3817520681957,30622.993207261898,Monthly,Fiber,UPI,9,0,0
Male,62,15,1151.5071867069,17264.40174421657,Monthly,DSL,UPI,7,0,0
Male,37,63,1977.1005548919309,124505.02039398234,Monthly,Fiber,Debit Card,5,0,1
Male,34,39,892.6272821962376,34900.8273056633,Monthly,Fiber,UPI,6,0,1
Male,24,13,1500.0662702194297,19521.610370565235,Yearly,None,Debit Card,6,0,0
Male,21,32,2727.4138098517783,87198.29494775299,Monthly,DSL,Debit Card,3,0,0
Male,46,9,659.5424295340234,5950.4184289775485,Yearly,DSL,Credit Card,5,0,1
Female,31,40,1343.0804149661474,53723.33277653555,Monthly,DSL,Debit Card,8,0,1
Female,20,20,2516.0845467449376,50392.808713713865,Monthly,DSL,Debit Card,2,0,0
Female,41,63,2916.625428396681,183753.5410269436,Yearly,DSL,Credit Card,7,0,0
Female,54,44,1524.600568338849,67033.47149377821,Monthly,DSL,Cash,6,0,0
Female,33,38,1667.8989743870382,63415.28983948043,Monthly,Fiber,Credit Card,3,0,0
Male,69,60,1843.8642968161782,110640.37289947782,Monthly,Fiber,Credit Card,9,0,0
Male,21,71,2816.3399824110193,199906.74767683574,Monthly,DSL,UPI,2,0,0
Female,41,48,2616.1583356379806,125590.32568221165,Yearly,Fiber,UPI,6,0,1
Male,51,18,759.6230364784396,13737.521772189852,Yearly,Fiber,Credit Card,9,0,0
Female,47,16,1478.2461081871024,23557.65191453844,Yearly,Fiber,UPI,8,1,0
Female,35,55,1551.801156130351,85375.23379489833,Monthly,Fiber,Credit Card,9,0,1
Male,36,39,2429.559501451643,94722.73759577096,Monthly,Fiber,UPI,2,0,1
Male,48,68,1926.8107830346753,130981.6675355098,Yearly,Fiber,Debit Card,9,0,0
Male,36,59,2065.395247478335,121836.83715129399,Yearly,Fiber,UPI,8,0,0
Female,66,62,2994.1397506971675,185605.06907607397,Monthly,Fiber,UPI,7,1,1
Male,63,13,501.3921173690353,6584.545347139147,Monthly,DSL,Debit Card,2,1,1
Female,36,6,901.1265235410791,5361.718703400054,Yearly,Fiber,Credit Card,7,1,0
Female,39,60,1400.3190309031766,84065.7724588119,Monthly,None,UPI,3,0,0
Female,41,14,1238.0124882319956,17250.986799293656,Monthly,DSL,UPI,5,0,0
Male,62,54,357.4430156368557,19392.20211888709,Yearly,DSL,Debit Card,9,0,0
Male,29,4,546.7995374721747,2211.6614773384094,Monthly,DSL,Debit Card,1,0,0
Female,47,39,2137.5738867896557,83406.7253002055,Monthly,Fiber,Debit Card,7,0,1
Male,55,25,2673.1760510789136,66789.00914339174,Yearly,Fiber,Cash,8,1,0
Male,48,32,1687.4129304181395,53979.633087122085,Monthly,None,Debit Card,6,1,1
Male,53,59,1754.815914686809,103478.89464377593,Yearly,Fiber,Credit Card,7,0,1
Female,36,63,987.7522686474243,62314.90014194818,Monthly,None,UPI,6,0,1
Female,65,38,2372.2661818110205,90143.73579823905,Monthly,DSL,UPI,9,0,1
Male,62,53,2328.845385891592,123454.89507538597,Monthly,Fiber,Cash,3,0,1
Female,53,67,1887.587360887673,126515.20758558022,Yearly,DSL,UPI,0,0,1
Male,47,28,873.1935735806256,24423.641278477426,Monthly,DSL,UPI,2,1,0
Male,66,3,560.9491892401415,1726.867898628253,Monthly,Fiber,Credit Card,6,0,1
Male,50,22,472.44415481423994,10428.969903864545,Monthly,Fiber,UPI,6,0,0
Male,35,38,1899.27937993577,72213.74830433405,Monthly,DSL,Credit Card,2,0,0
Female,69,62,2526.59536168556,156646.75840454566,Monthly,DSL,Cash,0,0,0
Female,66,57,2616.4921658084972,149116.64092754267,Monthly,Fiber,Credit Card,9,1,1
Female,45,6,1550.7796007273146,9249.094042005685,Monthly,Fiber,Debit Card,8,0,1
Male,64,32,2416.5325081281358,77393.96553066053,Monthly,None,Debit Card,5,1,0
Male,28,10,2855.576530120764,28577.435310513978,Yearly,DSL,Cash,6,0,1
Male,62,3,1041.9593037177835,3114.7483503728495,Yearly,DSL,UPI,0,0,0
Female,50,59,1373.4929352280444,81124.88235979674,Monthly,None,Credit Card,0,0,0
Male,34,49,2813.9932800110378,137795.23848304228,Monthly,Fiber,Debit Card,3,0,0
Female,23,59,1212.223611756669,71591.22748268448,Yearly,DSL,Credit Card,6,0,0
Female,21,31,2766.46598386885,85859.96201852354,Yearly,DSL,Debit Card,7,0,0
Female,37,69,2947.8211280870573,203477.04626018353,Monthly,DSL,Credit Card,9,0,0
Female,65,62,2085.888967150947,129387.20328048183,Yearly,Fiber,UPI,8,0,0
Female,64,52,2504.6037816612543,130214.25784506649,Monthly,Fiber,Cash,0,1,0
Female,44,41,2322.77302339693,95179.95679572658,Monthly,DSL,UPI,3,1,1
Male,32,31,2187.7424955619144,67866.98746651926,Monthly,Fiber,Credit Card,3,0,1
Male,23,22,1127.713897049328,24770.620808342926,Yearly,None,Debit Card,2,1,0
Female,64,4,453.15471235144804,1747.8267858367863,Monthly,Fiber,Debit Card,6,0,1
Female,31,13,1225.2396778030566,15985.420988860453,Yearly,Fiber,Cash,0,0,0
Male,28,45,2099.727160050548,94450.230932722,Monthly,Fiber,UPI,8,0,0
Female,56,42,575.8288352150637,24267.699424930142,Monthly,DSL,UPI,7,1,1
Female,26,49,331.1785540412536,16295.875676985252,Monthly,None,UPI,1,0,0
Male,43,20,676.1694060279344,13592.91618646054,Yearly,DSL,Debit Card,1,0,0
Female,33,54,2231.4870013091477,120554.61201590514,Monthly,None,Cash,7,0,0
Female,22,36,2925.5429944723987,105395.7240857613,Monthly,Fiber,Debit Card,0,0,0
Female,69,1,2953.2746889600153,3014.424067395639,Monthly,Fiber,UPI,6,0,1
Male,27,15,1632.7437026785074,24511.657812892554,Yearly,DSL,Credit Card,8,0,0
Male,67,17,2646.251212679338,44945.43515926512,Monthly,None,Debit Card,2,0,1
Male,20,24,2288.431430529061,54999.99617134029,Monthly,DSL,Cash,6,1,1
Female,30,58,1651.8086398584292,95873.02183634353,Monthly,DSL,UPI,5,0,0
Female,60,23,1845.4534389787343,42440.004960952996,Yearly,Fiber,Credit Card,6,1,1
Male,66,46,669.513295865552,30705.427347015782,Yearly,Fiber,Debit Card,6,0,0
Female,47,8,2830.6859436647987,22673.196294798774,Yearly,None,Credit Card,9,0,0
